customerID,gender,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn
2338-BQEZT,Female,55,50.55,2832.75,Month-to-month,DSL,Credit card (automatic),No
2342-CKIAO,Female,2,20.3,41.2,Month-to-month,No,Mailed check,No
2344-JMOGN,Male,9,94.85,890.6,Month-to-month,Fiber optic,Mailed check,Yes
2346-CZYIL,Male,27,20.35,531.6,Two year,No,Credit card (automatic),No
2346-DJQTB,Female,35,24.15,812.5,Month-to-month,DSL,Electronic check,No
2346-LOCWC,Female,58,20.5,1191.4,Two year,No,Credit card (automatic),No
2347-WKKAE,Male,42,94.4,4014.6,Month-to-month,Fiber optic,Electronic check,No
2348-KCJLT,Female,44,61.5,2722.2,One year,DSL,Mailed check,No
2351-BKRZW,Female,43,75.2,3254.35,Two year,DSL,Bank transfer (automatic),No
2351-RRBUE,Female,7,20.65,134.05,One year,No,Mailed check,No
2357-COQEK,Female,28,103.3,2890.65,Month-to-month,Fiber optic,Electronic check,Yes
2359-KLTEK,Female,41,94.9,3848,Month-to-month,Fiber optic,Bank transfer (automatic),No
2359-KMGLI,Male,24,80.25,1861.5,Month-to-month,Fiber optic,Electronic check,Yes
2359-QWQUL,Female,39,104.7,4134.85,One year,Fiber optic,Credit card (automatic),Yes
2360-RDGRO,Male,65,104.25,6812.95,Month-to-month,Fiber optic,Electronic check,No
2361-FJWNO,Male,40,36,1382.9,One year,DSL,Credit card (automatic),No
2361-UPSND,Female,46,70.6,3231.05,One year,DSL,Mailed check,No
2362-IBOOY,Male,36,84.75,3050.15,Month-to-month,Fiber optic,Electronic check,Yes
2363-BJLSL,Male,62,80.4,4981.15,Month-to-month,DSL,Bank transfer (automatic),No
2364-UFROM,Male,30,70.4,2044.75,One year,DSL,Electronic check,No
2368-GAKKQ,Female,70,113.65,7939.25,Two year,Fiber optic,Bank transfer (automatic),No
2369-FEVNO,Male,1,19.9,19.9,Month-to-month,No,Mailed check,No
2369-UAPKZ,Male,5,104.1,541.9,Month-to-month,Fiber optic,Mailed check,Yes
2371-JQHZZ,Male,24,93,2248.05,Month-to-month,Fiber optic,Electronic check,No
2371-JUNGC,Male,11,20.25,208,Month-to-month,No,Mailed check,No
2371-KFUOG,Male,58,99.15,5720.95,One year,Fiber optic,Bank transfer (automatic),No
2372-HWUHI,Male,2,44.35,81.25,Month-to-month,DSL,Electronic check,Yes
2373-NTKOD,Male,8,66.25,546.45,Month-to-month,DSL,Electronic check,No
2378-HTWFW,Male,35,91,3180.5,Month-to-month,Fiber optic,Credit card (automatic),No
2378-VTKDH,Male,65,104.35,6578.55,Month-to-month,Fiber optic,Electronic check,No
2378-YIZKA,Female,68,85,5607.75,Two year,DSL,Credit card (automatic),No
2379-ENZGV,Male,6,84.85,523.5,Month-to-month,Fiber optic,Electronic check,Yes
2379-GYFLQ,Male,46,94.9,4422.95,One year,Fiber optic,Credit card (automatic),No
2380-DAMQP,Female,72,115.15,8349.7,Two year,Fiber optic,Electronic check,No
2382-BCKQJ,Female,62,100.15,6413.65,One year,Fiber optic,Electronic check,Yes
2384-OVPSA,Female,38,20.2,735.9,Two year,No,Mailed check,No
2386-LAHRK,Male,1,53.5,53.5,Month-to-month,DSL,Mailed check,Yes
2386-OWURY,Female,58,95.3,5817.7,Month-to-month,Fiber optic,Electronic check,No
2387-KDZQY,Male,17,20.1,279.5,One year,No,Mailed check,No
2388-LAESQ,Female,72,114.85,8317.95,Two year,Fiber optic,Bank transfer (automatic),No
2391-IPLOP,Male,50,69.65,3442.15,One year,DSL,Electronic check,No
2391-SOORI,Male,4,49.35,219.65,Month-to-month,DSL,Electronic check,Yes
2393-DIVAI,Female,3,20,61.7,Month-to-month,No,Mailed check,No
2397-BRLOM,Male,8,80.45,583.45,Month-to-month,Fiber optic,Credit card (automatic),Yes
2398-YPMUR,Female,13,70.15,916.75,Month-to-month,Fiber optic,Electronic check,Yes
2400-FEQME,Male,55,20.5,1177.95,Two year,No,Mailed check,No
2400-XIWIO,Female,71,90.1,6310.9,Two year,DSL,Electronic check,No
2402-TAIRZ,Female,37,80.05,3019.1,One year,Fiber optic,Electronic check,No
2403-BCASL,Male,41,111.95,4534.9,One year,Fiber optic,Electronic check,Yes
2404-JIBFC,Female,55,85.1,4657.95,Two year,DSL,Bank transfer (automatic),No
2405-LBMUW,Female,61,50.7,3088.75,One year,DSL,Bank transfer (automatic),No
2408-PSJVE,Male,44,61.9,2924.05,Month-to-month,DSL,Mailed check,No
2408-TZMJL,Male,59,110.15,6448.05,One year,Fiber optic,Electronic check,Yes
2408-WITXK,Female,10,34.7,329.8,Month-to-month,DSL,Electronic check,Yes
2410-CIYFZ,Male,2,20.4,42.9,Month-to-month,No,Mailed check,No
2418-TPEUN,Female,56,19.8,1119.9,Two year,No,Credit card (automatic),No
2419-FSORS,Male,72,108.4,7719.5,Two year,Fiber optic,Electronic check,No
2424-WVHPL,Male,1,74.7,74.7,Month-to-month,Fiber optic,Electronic check,No
2428-HYUNX,Male,44,19.35,847.25,Two year,No,Credit card (automatic),No
2428-ZMCTB,Male,10,19.75,208.25,Month-to-month,No,Credit card (automatic),No
2429-AYKKO,Male,72,19.85,1434.1,Two year,No,Bank transfer (automatic),No
2430-RRYUW,Male,66,54.8,3465.7,One year,DSL,Mailed check,No
2430-USGXP,Male,24,101.05,2391.8,Month-to-month,Fiber optic,Electronic check,Yes
2432-TFSMK,Male,18,89.6,1633,One year,Fiber optic,Credit card (automatic),No
2433-KMEAS,Male,22,54.45,1127.35,Month-to-month,DSL,Electronic check,Yes
2434-EEVDB,Female,64,94.6,5948.7,Two year,Fiber optic,Credit card (automatic),No
2436-QBZFP,Female,22,39.2,849.9,Month-to-month,DSL,Electronic check,No
2439-LYPMQ,Male,38,102.6,4009.2,Month-to-month,Fiber optic,Electronic check,No
2439-QKJUL,Male,5,20.25,109.8,Month-to-month,No,Mailed check,No
2446-BEGGB,Female,6,98.25,560.6,Month-to-month,Fiber optic,Electronic check,Yes
2446-PLQVO,Male,1,70.3,70.3,Month-to-month,Fiber optic,Electronic check,Yes
2446-ZKVAF,Male,18,56.8,1074.65,Month-to-month,DSL,Credit card (automatic),No
2450-ZKEED,Female,11,53.8,651.55,One year,DSL,Bank transfer (automatic),No
2451-YMUXS,Male,67,64.55,4250.1,Two year,DSL,Bank transfer (automatic),No
2452-KDRRH,Male,67,101.4,6841.05,Month-to-month,Fiber optic,Credit card (automatic),No
2452-MRMZF,Female,72,25.7,1937.4,Two year,No,Credit card (automatic),No
2452-SNHFZ,Female,47,75.45,3545.1,Month-to-month,Fiber optic,Credit card (automatic),No
2453-SAFNS,Female,54,72.1,3886.05,One year,DSL,Mailed check,No
2454-RPBRZ,Female,12,98.1,1060.2,Month-to-month,Fiber optic,Electronic check,Yes
2455-USLMV,Female,31,84.75,2613.4,Month-to-month,Fiber optic,Credit card (automatic),No
2458-EOMRE,Female,11,64.05,733.95,Month-to-month,DSL,Bank transfer (automatic),No
2460-FPSYH,Female,40,55.8,2109.35,Month-to-month,DSL,Electronic check,Yes
2460-NGXBJ,Male,11,75.2,775.3,Month-to-month,Fiber optic,Credit card (automatic),No
2462-XIIJB,Male,5,92.5,452.7,Month-to-month,Fiber optic,Electronic check,Yes
2465-BLLEU,Male,1,19.75,19.75,Month-to-month,No,Mailed check,No
2466-FCCPT,Female,20,19.7,395.6,One year,No,Bank transfer (automatic),No
2466-NEJOJ,Male,8,19.65,169.75,Month-to-month,No,Credit card (automatic),No
2468-SJFLM,Male,1,74.3,74.3,Month-to-month,Fiber optic,Mailed check,No
2469-DTSGX,Female,72,111.65,7943.45,Two year,Fiber optic,Electronic check,No
2472-OVKUP,Male,6,91,531,Month-to-month,Fiber optic,Electronic check,Yes
2474-BRUCM,Male,40,101.85,4086.3,Month-to-month,Fiber optic,Electronic check,Yes
2474-LCNUE,Female,23,73.65,1642.75,Month-to-month,DSL,Credit card (automatic),No
2475-MROZF,Male,30,95,2852.4,Month-to-month,Fiber optic,Credit card (automatic),No
2476-YGEFM,Female,29,76,2215.25,Month-to-month,Fiber optic,Credit card (automatic),No
2478-EEWWM,Male,59,44.3,2666.75,Month-to-month,DSL,Electronic check,No
2479-BRAMR,Male,41,83.75,3273.55,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
2480-EJWYP,Female,58,97.8,5458.8,One year,Fiber optic,Bank transfer (automatic),No
2480-JZOSN,Female,1,20.65,20.65,Month-to-month,No,Mailed check,No
2480-SQIOB,Male,4,44.8,169.65,Month-to-month,DSL,Electronic check,No
2481-SBOYW,Female,61,25,1498.35,Two year,No,Credit card (automatic),No
2482-CZGBB,Male,10,70,740,Month-to-month,Fiber optic,Electronic check,Yes
2483-XSSMZ,Female,39,47.85,1886.4,One year,DSL,Electronic check,No
2484-DGXPZ,Female,31,19.55,658.95,Month-to-month,No,Mailed check,Yes
2485-ITVKB,Female,2,35.1,68.75,Month-to-month,DSL,Electronic check,Yes
2486-WYVVE,Male,31,79.3,2484,One year,DSL,Mailed check,No
2495-INZWQ,Male,4,44.55,174.3,Month-to-month,DSL,Electronic check,Yes
2495-KZNFB,Female,33,90.65,2989.6,Month-to-month,Fiber optic,Electronic check,No
2495-TTHBQ,Female,4,20.4,84.75,One year,No,Mailed check,No
2498-XLDZR,Female,32,73.6,2316.85,Two year,DSL,Mailed check,No
2499-AJYUA,Female,72,110.8,7882.25,Two year,Fiber optic,Credit card (automatic),No
2501-XWWTZ,Male,11,70.2,760.05,Month-to-month,Fiber optic,Electronic check,No
2504-DSHIH,Male,23,86.8,1975.85,Month-to-month,Fiber optic,Electronic check,No
2506-CLAKW,Female,6,98.15,567.45,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
2506-TNFCO,Female,1,69.55,69.55,Month-to-month,Fiber optic,Electronic check,Yes
2507-QZPQS,Male,15,95.7,1451.1,Month-to-month,Fiber optic,Electronic check,No
2509-TFPJU,Male,72,25.75,1864.2,Two year,No,Credit card (automatic),No
2511-ALLCS,Female,35,24.3,821.6,Two year,No,Bank transfer (automatic),No
2511-MORQY,Male,50,54.9,2614.1,One year,DSL,Bank transfer (automatic),No
2514-GINMM,Male,1,79.5,79.5,Month-to-month,Fiber optic,Electronic check,Yes
2516-VQRRV,Female,2,75.45,158.4,Month-to-month,Fiber optic,Mailed check,Yes
2516-XSJKX,Female,41,78.45,3126.45,Two year,DSL,Electronic check,No
2519-ERQOJ,Male,33,54.6,1803.7,Month-to-month,DSL,Electronic check,No
2519-FAKOD,Male,38,99.25,3777.15,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
2519-LBNQL,Male,60,104.35,6339.45,One year,Fiber optic,Electronic check,No
2519-TWKFS,Male,25,55.1,1466.1,One year,DSL,Mailed check,No
2520-SGTTA,Female,0,20, ,Two year,No,Mailed check,No
2521-NPUZR,Male,70,101,7085.5,Two year,Fiber optic,Credit card (automatic),No
2522-AHJXR,Male,60,109.45,6572.85,Month-to-month,Fiber optic,Bank transfer (automatic),No
2522-WLNSF,Female,34,64.2,2106.3,One year,DSL,Bank transfer (automatic),No
2523-EWWZL,Female,27,76.1,2093.4,Month-to-month,Fiber optic,Electronic check,No
2525-GVKQU,Female,60,20.6,1093,Two year,No,Mailed check,No
2528-HFYZX,Male,17,76.45,1233.4,Month-to-month,Fiber optic,Electronic check,Yes
2530-ENDWQ,Female,71,93.7,6585.35,Two year,Fiber optic,Bank transfer (automatic),Yes
2530-FMFXO,Male,56,103.2,5873.75,Two year,Fiber optic,Electronic check,No
2533-QVMSK,Male,61,94.1,5638.3,Two year,Fiber optic,Electronic check,Yes
2533-TIBIX,Male,15,30.2,469.65,Month-to-month,DSL,Bank transfer (automatic),No
2535-PBCGC,Female,70,64.55,4504.9,Two year,DSL,Bank transfer (automatic),No
2538-OIMXF,Female,1,24.7,24.7,Month-to-month,DSL,Mailed check,No
2541-YGPKE,Male,42,63.7,2763.35,One year,DSL,Credit card (automatic),No
2542-HYGIQ,Female,1,19.95,19.95,Month-to-month,No,Credit card (automatic),No
2545-EBUPK,Female,2,84.05,186.05,Month-to-month,Fiber optic,Electronic check,No
2545-LXYVJ,Male,72,20.7,1492.1,Two year,No,Bank transfer (automatic),No
2546-KZAAT,Male,52,75.4,3865.45,One year,DSL,Mailed check,No
2550-AEVRU,Female,57,53.45,3053,One year,DSL,Electronic check,No
2550-QHZGP,Male,7,19.5,128.6,One year,No,Mailed check,No
2558-BUOZZ,Male,47,94.8,4535.85,One year,Fiber optic,Bank transfer (automatic),No
2560-PPCHE,Female,65,105.05,6744.25,One year,Fiber optic,Bank transfer (automatic),No
2560-QTSBS,Female,72,23.3,1623.15,One year,No,Bank transfer (automatic),No
2560-WBWXF,Male,68,24.15,1498.85,Two year,No,Bank transfer (automatic),No
2565-JSLRY,Male,1,24.05,24.05,Month-to-month,No,Mailed check,Yes
2568-BRGYX,Male,4,70.2,237.95,Month-to-month,Fiber optic,Electronic check,Yes
2568-OIADY,Female,37,99.5,3762,Month-to-month,Fiber optic,Electronic check,Yes
2569-WGERO,Female,72,21.15,1419.4,Two year,No,Bank transfer (automatic),No
2573-GYRUU,Male,48,91.05,4370.75,Month-to-month,Fiber optic,Credit card (automatic),No
2575-GFSOE,Female,7,69,506.9,Month-to-month,Fiber optic,Electronic check,Yes
2576-HXMPA,Female,1,19.55,19.55,Month-to-month,No,Credit card (automatic),No
2577-GVSIL,Male,35,73.45,2661.1,One year,DSL,Bank transfer (automatic),No
2578-JQPHZ,Male,44,100.1,4378.35,Two year,Fiber optic,Bank transfer (automatic),No
2580-ASVVY,Female,37,45.4,1593.1,Two year,DSL,Electronic check,No
2580-ATZSQ,Female,65,61.35,3874.1,One year,DSL,Bank transfer (automatic),No
2581-VKIRT,Female,59,65.5,3801.3,One year,DSL,Mailed check,No
2582-FFFZR,Female,22,50.6,1073.3,Month-to-month,DSL,Electronic check,No
2585-KTFRE,Male,1,70.45,70.45,Month-to-month,DSL,Bank transfer (automatic),No
2586-CWXVV,Male,54,30.4,1621.35,Month-to-month,DSL,Electronic check,No
2587-EKXTS,Male,44,111.5,4915.15,Month-to-month,Fiber optic,Electronic check,No
2587-YNLES,Female,6,20.1,100.35,Two year,No,Mailed check,No
2589-AYCRP,Female,50,19.75,989.05,One year,No,Bank transfer (automatic),No
2592-HODOV,Male,13,19.3,259.65,One year,No,Credit card (automatic),No
2592-SEIFQ,Male,3,24.75,66.95,Month-to-month,DSL,Electronic check,Yes
2592-YKDIF,Female,1,20.35,20.35,Month-to-month,No,Mailed check,No
2595-KIWPV,Male,27,19.7,509.3,Two year,No,Credit card (automatic),No
2599-CIPQE,Male,71,109.3,7782.85,Two year,Fiber optic,Credit card (automatic),No
2599-CZABP,Male,14,44.6,641.25,One year,DSL,Electronic check,No
2603-HVKCG,Male,31,101.4,3143.65,Month-to-month,Fiber optic,Electronic check,No
2604-IJPDU,Female,20,96.55,1901.65,Month-to-month,Fiber optic,Electronic check,No
2604-XVDAM,Female,12,43.8,540.95,Month-to-month,DSL,Bank transfer (automatic),No
2606-PKWJB,Male,40,40.25,1564.05,One year,DSL,Mailed check,No
2606-RMDHZ,Male,6,30.5,208.7,Month-to-month,DSL,Credit card (automatic),Yes
2607-DHDAK,Male,72,19.8,1414.65,Two year,No,Credit card (automatic),No
2607-FBDFF,Male,1,49,49,Month-to-month,DSL,Credit card (automatic),No
2608-BHKFN,Female,4,70.05,266.9,Month-to-month,Fiber optic,Credit card (automatic),Yes
2609-IAICY,Female,1,77.15,77.15,Month-to-month,Fiber optic,Electronic check,Yes
2612-PHGOX,Male,64,76.1,4818.8,Two year,DSL,Bank transfer (automatic),No
2612-RANWT,Female,12,100.15,1164.3,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
2612-RRIDN,Male,4,81,340.85,Month-to-month,Fiber optic,Electronic check,Yes
2615-YVMYX,Male,71,107.5,7713.55,Month-to-month,Fiber optic,Electronic check,No
2616-FLVQC,Male,64,19.55,1240.15,Two year,No,Mailed check,No
2616-UUTFK,Male,33,72.75,2447.45,Month-to-month,DSL,Bank transfer (automatic),No
2619-WFQWU,Female,1,70.15,70.15,Month-to-month,Fiber optic,Mailed check,Yes
2621-UDNLU,Female,3,20.85,72,Month-to-month,No,Mailed check,No
2623-DRYAM,Female,70,101.75,7069.3,One year,Fiber optic,Electronic check,No
2625-TRCZQ,Female,51,49.65,2553.35,Month-to-month,DSL,Electronic check,No
2626-URJFX,Male,4,50.9,225.6,Month-to-month,DSL,Electronic check,Yes
2626-VEEWG,Male,67,19.4,1284.2,Two year,No,Credit card (automatic),No
2632-IVXVF,Female,68,111.75,7511.3,Two year,Fiber optic,Credit card (automatic),No
2632-TACXW,Female,62,23.65,1416.75,Two year,No,Bank transfer (automatic),No
2632-UCGVD,Male,66,100.05,6871.9,Month-to-month,Fiber optic,Credit card (automatic),Yes
2634-HCZGT,Male,53,60.05,3229.65,One year,DSL,Electronic check,Yes
2636-ALXXZ,Female,1,69.6,69.6,Month-to-month,Fiber optic,Electronic check,Yes
2636-OHFMN,Male,4,48.55,201,Month-to-month,DSL,Electronic check,Yes
2636-SJDOU,Male,64,84.3,5289.05,One year,Fiber optic,Credit card (automatic),No
2637-FKFSY,Female,3,46.1,130.15,Month-to-month,DSL,Mailed check,No
2639-UGMAZ,Male,71,56.45,3985.35,One year,DSL,Electronic check,No
2640-LYMOV,Male,2,19.65,38.8,Month-to-month,No,Mailed check,No
2640-PMGFL,Male,27,79.5,2180.55,Month-to-month,Fiber optic,Electronic check,Yes
2642-DTVCO,Male,9,85.05,746.5,Month-to-month,Fiber optic,Electronic check,Yes
2642-MAWLJ,Female,36,20.25,717.95,Two year,No,Bank transfer (automatic),No
2645-QTLMB,Male,7,94.25,669,Month-to-month,Fiber optic,Electronic check,Yes
2649-HWLYB,Male,65,76.15,4929.55,Two year,DSL,Bank transfer (automatic),No
2650-GYRYL,Male,33,19.45,600.25,One year,No,Bank transfer (automatic),No
2651-ZCBXV,Male,54,108,5760.65,Two year,Fiber optic,Credit card (automatic),No
2654-VBVPB,Female,1,19.9,19.9,Month-to-month,No,Bank transfer (automatic),No
2656-FMOKZ,Female,15,74.45,1145.7,Month-to-month,Fiber optic,Mailed check,Yes
2656-TABEH,Male,4,100.2,420.2,Month-to-month,Fiber optic,Electronic check,Yes
2657-ALMWY,Female,26,84.95,2169.75,Month-to-month,Fiber optic,Electronic check,Yes
2657-VPXTA,Female,10,88.85,929.45,Month-to-month,Fiber optic,Electronic check,No
2659-VXMWZ,Male,67,111.3,7482.1,One year,Fiber optic,Electronic check,Yes
2660-EMUBI,Male,10,95.35,898.35,Month-to-month,Fiber optic,Electronic check,Yes
2661-GKBTK,Male,60,76.95,4543.95,Two year,DSL,Bank transfer (automatic),No
2662-NNTDK,Male,65,24.8,1600.95,One year,No,Credit card (automatic),No
2664-XJZNO,Male,72,104.9,7559.55,Two year,Fiber optic,Credit card (automatic),No
2665-NPTGL,Female,26,98.1,2510.7,Month-to-month,Fiber optic,Bank transfer (automatic),No
2667-WYLWJ,Female,8,19.75,145,One year,No,Mailed check,Yes
2668-TZSPS,Male,1,20.45,20.45,Month-to-month,No,Mailed check,No
2669-OIDSD,Female,48,100.05,4834,Month-to-month,Fiber optic,Credit card (automatic),No
2669-QVCRG,Female,41,81.3,3190.65,Month-to-month,Fiber optic,Credit card (automatic),No
2672-DZUOY,Male,1,25.15,25.15,Month-to-month,DSL,Electronic check,Yes
2672-HUYVI,Female,6,91.1,455.3,Month-to-month,Fiber optic,Electronic check,Yes
2672-OJQZP,Female,1,44.75,44.75,Month-to-month,DSL,Mailed check,No
2672-TGEFF,Female,37,88.8,3340.55,Month-to-month,Fiber optic,Electronic check,No
2673-CXQEU,Female,56,110.5,6139.5,One year,Fiber optic,Electronic check,No
2673-ZALNP,Female,7,19.9,173.15,One year,No,Mailed check,No
2674-MIAHT,Female,4,80.3,324.2,Month-to-month,Fiber optic,Mailed check,No
2674-MLXMN,Female,71,99.65,6951.15,Month-to-month,Fiber optic,Credit card (automatic),No
2675-DHUTR,Male,58,98.9,5780.7,Month-to-month,Fiber optic,Electronic check,No
2675-IJRGJ,Male,53,19.65,978,Two year,No,Bank transfer (automatic),No
2675-OTVVJ,Male,31,89.45,2807.65,Month-to-month,Fiber optic,Electronic check,No
2676-ISHSF,Male,1,20.3,20.3,Month-to-month,No,Mailed check,No
2676-OXPPQ,Male,6,55.7,335.65,Month-to-month,DSL,Bank transfer (automatic),No
2676-SSLTO,Male,49,66.15,3199,Two year,DSL,Bank transfer (automatic),No
2680-XKKNJ,Female,8,58.2,469.25,One year,DSL,Bank transfer (automatic),No
2682-KEVRP,Female,22,20.05,417,One year,No,Mailed check,No
2683-BPJSO,Male,29,84.45,2467.1,Month-to-month,Fiber optic,Electronic check,Yes
2683-JXWQQ,Male,61,33.6,2117.2,Month-to-month,DSL,Bank transfer (automatic),No
2684-EIWEO,Female,30,91.7,2758.15,Month-to-month,Fiber optic,Credit card (automatic),Yes
2685-SREOM,Female,25,89.1,2368.4,Month-to-month,Fiber optic,Electronic check,Yes
2688-BHGOG,Male,9,79.55,718.55,Month-to-month,Fiber optic,Electronic check,No
2690-DVRVK,Male,5,20.55,99.45,One year,No,Electronic check,No
2691-NZETQ,Male,9,85.35,758.6,Month-to-month,Fiber optic,Electronic check,Yes
2692-AQCPF,Female,65,108.05,7118.9,One year,Fiber optic,Credit card (automatic),No
2692-BUCFV,Male,29,101.45,2948.6,Month-to-month,Fiber optic,Bank transfer (automatic),No
2692-PFYTJ,Female,1,25.75,25.75,Month-to-month,No,Mailed check,No
2694-CIUMO,Female,12,79.55,958.25,Month-to-month,Fiber optic,Credit card (automatic),No
2696-ECXKC,Female,55,100.9,5448.6,One year,Fiber optic,Mailed check,No
2696-NARTR,Male,11,73.85,926.25,Month-to-month,Fiber optic,Electronic check,Yes
2696-RZVZW,Male,68,25.05,1629.2,Two year,No,Credit card (automatic),No
2697-NQBPF,Male,34,105.35,3540.65,Month-to-month,Fiber optic,Electronic check,No
2700-LUEVA,Male,1,20.75,20.75,Month-to-month,No,Credit card (automatic),No
2703-AMTUL,Male,36,53.65,1939.35,One year,DSL,Mailed check,No
2706-QZIHY,Female,15,25.2,387.9,Two year,No,Mailed check,No
2709-UQGNP,Male,10,51.65,524.5,Month-to-month,DSL,Mailed check,No
2710-WYVXG,Female,3,71.1,213.35,Two year,DSL,Mailed check,No
2712-SYWAY,Female,1,25.7,25.7,Month-to-month,No,Electronic check,No
2716-GFZOR,Male,43,86.1,3551.65,Month-to-month,Fiber optic,Credit card (automatic),No
2717-HVIZY,Female,8,20.05,163.6,Month-to-month,No,Mailed check,No
2718-GAXQD,Female,4,46,181.6,Month-to-month,DSL,Electronic check,Yes
2718-YSKCS,Male,71,19.6,1387.45,Two year,No,Bank transfer (automatic),No
2719-BDAQO,Male,17,93.85,1625.65,Month-to-month,Fiber optic,Electronic check,Yes
2720-FVBQP,Female,6,48.95,273.25,Month-to-month,DSL,Credit card (automatic),No
2720-WGKHP,Male,2,94,181.7,Month-to-month,Fiber optic,Electronic check,Yes
2722-JMONI,Female,1,49.55,49.55,Month-to-month,DSL,Electronic check,Yes
2722-VOJQL,Male,64,105.65,6903.1,One year,Fiber optic,Credit card (automatic),Yes
2724-FJDYW,Male,39,54.85,2191.7,One year,DSL,Bank transfer (automatic),No
